date,Klant 1,Klant 2,Klant 3,Klant 4,Klant 5,Klant 6,Klant 8,Klant 9,Klant 10,Klant 11,Klant 13,Klant 14,Klant 15,Klant 16,Klant 17,Klant 18,Klant 19,Klant 20,Klant 21,Klant 22,Klant 23,Klant 24,Klant 25,Klant 26,Klant 27,Klant 28,Klant 29,Klant 30,Klant 31,Klant 32,Klant 33,Klant 34,Klant 35,Klant 36,Klant 37,Klant 38,Klant 39,Klant 40,Klant 41,Klant 42,Klant 43,Klant 44,Klant 45,Klant 46,Klant 47,Klant 48,Klant 49,Klant 50,Klant 51,Klant 52,Klant 53,Klant 55,Klant 57,Klant 58,Klant 59,Klant 60,Klant 61,Klant 62,Klant 63,Klant 64,Klant 65,Klant 66,Klant 67,Klant 68,Klant 69,Klant 70,Klant 71,Klant 72,Klant 73,Klant 74,Klant 75,Klant 76,Klant 77,Klant 78,Klant 79,Klant 80,Klant 81,Klant 82
2013-09-24,   5.944487,   2.078413,   0.000000,   0.525582,   0.638023,   1.506469,   1.388314,   1.615018,   1.131799,   0.856832,   0.621876,   2.838389,   0.507040,   0.961057,   0.068101,   0.478745,   0.430577,   0.107642,   0.312655,   1.819591,   0.171432,   1.822383,   1.234278,   0.828071,,   0.828356,   1.004340,   1.164212,   2.054333,   0.790328,   0.911186,   1.532546,   2.761501,   0.145989,   0.729739,   1.330185,   0.997578,   3.192270,   1.856651,   1.043533,   0.421360,   2.142377,   0.851689,   1.123083,   1.269238,   0.154446,   4.834301,   1.962552,   3.401538,   1.031333,   0.901864,   0.983977,   1.483855,   0.000000,   0.000000,   0.000000,   1.913544,   1.274787,   2.064152,   0.561785,   1.373522,   0.564316,   0.644998,   1.411833,   2.728243,   0.087659,   0.452119,   0.827643,   0.576270,   1.100843,,   0.948636,   0.576184,   0.300872,   2.260992,   1.806661,   1.645975,   0.705994
2013-09-25,   3.979389,   2.960983,   0.000000,   0.235532,   0.665803,   1.323887,   1.180923,   2.126356,   1.380309,   1.080584,   0.753320,   2.527325,   0.124277,   0.871712,   0.105600,   1.568749,   0.257909,   0.063159,   0.246962,   1.239248,   0.119180,   1.874211,   1.086521,   1.058604,,   0.877336,   0.920437,   1.107886,   1.988144,   3.060395,   0.573667,   1.567813,   1.188137,   0.359317,   0.725127,   2.130740,   0.779302,   2.541668,   2.264400,   1.345414,   0.660747,   2.228783,   1.099925,   0.376058,   1.312344,   0.115039,   4.850289,   2.379870,   2.060270,   1.242680,   1.654418,   1.259553,   1.036917,   0.000000,   0.000000,   0.252964,   3.731465,   0.851232,   0.708420,   0.887559,   0.847581,   0.677549,   1.131366,   2.015722,   1.214355,   0.241229,   1.096270,   1.387149,   0.962874,   0.999659,,   0.823567,   1.208823,   0.295803,   1.963007,   4.724523,   1.262286,   1.471985
2013-09-26,   4.389994,   5.541585,   0.000000,   0.311373,   0.997754,   1.165061,   0.852520,   2.538207,   0.942976,   1.413811,   0.221304,   2.097844,   0.464440,   1.227445,   0.000000,   1.351970,   0.780735,   0.118890,   0.574547,   1.635134,   0.255218,   1.581546,   1.938056,   3.241131,,   0.737490,   0.816211,   0.891238,   4.921667,   1.656757,   1.777276,   1.511790,   5.303073,   0.169367,   0.739084,   2.530572,   0.757271,   2.467143,   2.107057,   1.298284,   0.458013,   2.000443,   0.816777,   0.441526,   1.796319,   0.196253,   4.184368,   3.444376,   1.896623,   1.121189,   1.336749,   2.079443,   1.578424,   0.000000,   0.000000,   0.703790,   2.182284,   0.898189,   2.775487,   0.677432,   1.033928,   0.671587,   1.228518,   1.113095,   0.510325,   0.120739,   3.252946,   0.968154,   0.367278,   1.555609,,   3.137230,   0.856248,   0.301964,   3.170033,   3.264751,   2.051546,   0.928039
2013-09-27,   7.354502,   4.029932,   0.000000,   0.582147,   0.734351,   2.335032,   2.408903,   2.092780,   1.125950,   1.269789,   0.720000,   2.672693,   0.472537,   0.729855,   0.051509,   1.326709,   0.787823,   0.098489,   0.444251,   1.462617,   0.068950,   1.651507,   1.447529,   1.935780,,   0.859567,   1.167208,   1.134986,   4.827840,   2.311256,   0.774274,   2.179562,   6.083246,   0.186145,   0.737068,   3.387910,   2.217072,   2.810777,   2.883345,   0.495354,   0.700239,   2.878305,   1.213281,   1.047515,   1.654770,   0.867971,   4.076897,   3.739897,   1.237384,   1.869363,   3.250440,   2.504326,   2.307759,   0.000000,   0.000000,   0.783765,   2.182939,   2.087214,   2.354697,   0.664754,   0.655823,   0.911955,   1.280291,   1.758182,   4.670510,   0.071860,   4.221182,   1.636831,   0.765319,   1.048579,,   2.720864,   1.388862,   0.432332,   6.291804,   2.932596,   1.371401,   0.833985
2013-09-28,   4.543695,   3.401377,   0.000000,   1.333111,   0.121216,   2.067351,   1.737451,   2.053712,   0.801028,   1.457244,   0.194448,   2.277901,   0.323357,   0.158425,   0.014703,   1.184841,   0.739414,   0.000000,   0.538016,   2.404500,   0.040321,   1.050566,   0.442444,   1.351548,,   0.873869,   1.320275,   0.810189,   7.130689,   1.514606,   0.289329,   2.172207,   4.865098,   0.516054,   0.743718,   2.693428,   2.102979,   6.763359,   2.144832,   1.809580,   0.478619,   3.265514,   2.771840,   0.973565,   1.543608,   0.760303,   4.796184,   3.277022,   3.762404,   1.628485,   2.263390,   1.213877,   1.682994,   0.000000,   0.607847,   0.583797,   3.381677,   2.237026,   0.796848,   0.565464,   0.884954,   0.719782,   1.179898,   2.275076,   0.497612,   0.155389,   0.925115,   1.697071,   1.164746,   1.586027,,   2.704750,   0.685720,   0.685620,   5.931558,   3.911791,   1.166169,   1.039978
2013-09-29,   5.448797,   6.074288,   0.000000,   0.868218,   0.806584,   2.519213,   1.628574,   2.625501,   1.010156,   2.524117,   0.222045,   2.580412,   0.232320,   1.344303,   0.033660,   1.025456,   1.530353,   0.000000,   0.457544,   2.651092,   0.088831,   1.090596,   1.562153,   1.925206,,   1.028705,   1.429644,   1.232386,   5.033708,   2.811456,   1.063794,   1.783018,   5.625376,   0.136704,   0.760031,   2.226386,   1.107373,   3.519393,   2.826630,   2.080760,   0.599490,   2.510755,   2.135263,   0.848694,   3.013547,   0.586896,   4.314878,   2.954838,   5.543372,   1.267117,   1.770134,   2.827272,   1.237334,   0.000000,   2.520676,   0.840474,   3.447930,   1.006145,   0.809732,   1.265232,   2.388016,   0.863462,   2.329840,   2.438516,   1.273496,   0.277707,   3.824446,   1.824518,   0.989981,   1.647675,,   3.296313,   1.519435,   0.636381,   4.150885,   3.301304,   0.961706,   0.945007
2013-09-30,   6.039807,   4.744106,   0.000000,   0.840373,   0.884475,   3.595987,   3.806247,   2.815321,   1.798436,   1.363682,   0.629939,   2.298874,   0.826093,   0.156095,   0.015299,   1.556356,   0.456672,   0.040360,   0.344035,   4.015587,   0.214679,   1.314268,   2.507319,   0.449520,,   0.967610,   1.046599,   0.908677,   5.740667,   2.445408,   0.435406,   3.373788,   5.442573,   0.287051,   0.760469,   2.861809,   1.543074,   5.822874,   3.134572,   2.380799,   0.389746,   3.532992,   1.199548,   1.847890,   2.368655,   1.425571,   5.231717,   3.698044,   7.275207,   1.745205,   1.997736,   3.543885,   2.312976,   0.000000,   2.813096,   0.803130,   4.438559,   1.429276,   2.432561,   0.657331,   1.968398,   2.049511,   1.759277,   3.158151,   1.823512,   0.087153,   3.428582,   2.273586,   0.650000,   0.946813,,   3.550504,   1.036865,   0.643853,   4.985059,   3.228288,   1.194587,   1.328003
2013-10-01,   5.689178,   4.312123,   0.000000,   1.640708,   2.882017,   3.471030,   3.284060,   4.120338,   2.163037,   2.240128,   0.581013,   4.427048,   0.865330,   1.079828,   0.000000,   1.728941,   0.317353,   0.070339,   0.160016,   2.940414,   0.101748,   1.133724,   1.826884,   1.947078,,   1.709186,   2.490430,   0.967551,   7.666141,   2.824440,   0.829207,   3.432776,   4.229679,   0.214662,   0.752827,   4.214178,   2.014408,   6.012637,   3.879408,   2.044476,   0.377135,   3.467065,   1.230337,   2.252593,   2.869442,   1.313510,   5.716466,   3.435836,   8.100282,   2.508896,   3.262441,   3.407420,   2.508666,   0.000000,   2.575405,   0.805128,   4.515745,   1.930904,   2.746758,   0.707659,   2.992647,   2.569537,   3.084888,   1.720541,   1.866047,   0.099740,   3.611628,   0.991682,   0.470072,   1.102081,,   4.505340,   1.689356,   0.551923,   6.462456,   3.103059,   1.204306,   1.402038
2013-10-02,   7.950146,   2.317133,   0.000000,   0.766293,   1.785530,   3.589375,   3.448994,   4.241578,   4.013628,   2.565606,   0.635158,   2.162421,   0.261189,   0.764298,   0.000000,   2.060439,   0.970883,   0.033131,   0.704954,   3.837967,   0.098233,   1.527888,   3.814665,   2.663189,,   2.189903,   2.350669,   0.886198,   6.076053,   5.179971,   1.185080,   3.611558,   6.706092,   0.164690,   4.690263,   4.311661,   1.538887,   3.373734,   4.481104,   1.258059,   0.637139,   4.184843,   1.730593,   2.635545,   3.694729,   2.403109,   4.852383,   2.828966,   7.642943,   2.370823,   2.942268,   4.449706,   2.913713,   0.000000,   3.327358,   0.961199,   7.829232,   2.038860,   3.366247,   3.207665,   2.157366,   1.164527,   1.918289,   1.226401,   3.500672,   0.158426,   3.590157,   3.525050,   1.010821,   1.674605,,   4.360865,   2.070468,   0.947746,   5.036015,   7.795961,   0.791307,   1.227966
2013-10-03,   6.575272,   5.978773,   0.000000,   0.240941,   1.458915,   2.937669,   3.311139,   3.917228,   3.300947,   3.441259,   0.631384,   3.414627,   1.120176,   1.276719,   0.000000,   1.828738,   0.359854,   0.128382,   1.504134,   4.045439,   0.154038,   2.099836,   1.973978,   1.524503,,   1.754400,   2.365615,   2.019146,   6.653046,   2.119851,   1.308534,   2.990404,   8.149475,   0.282685,   3.598932,   3.201847,   3.973930,   6.240887,   3.346842,   1.938486,   0.744433,   4.187590,   0.817995,   1.980867,   4.078818,   2.144741,   7.201368,   4.817246,   6.244042,   2.767719,   3.198497,   3.268410,   2.726969,   0.000000,   2.230065,   1.242547,   5.939755,   1.673441,   3.227338,   2.554920,   3.095919,   2.197785,   1.356150,   4.587439,   2.231178,   0.475071,   3.661933,   1.645409,   0.434685,   1.421870,,   3.700620,   2.047639,   1.009453,   6.136871,   3.201522,   2.316932,   1.570007
2013-10-04,   4.684546,   3.403818,   0.000000,   0.747842,   1.149178,   2.059643,   2.310887,   3.278032,   1.250392,   2.159426,   0.655605,   1.988999,   0.886064,   1.629480,   0.190740,   2.050482,   0.659359,   0.055066,   1.432337,   0.965657,   0.080162,   1.941036,   2.965217,   1.062702,,   0.814844,   2.025268,   0.807951,   3.177552,   2.027107,   0.826751,   2.938769,   3.854184,   0.315175,   3.061852,   3.368201,   2.133509,   5.261256,   2.333642,   2.388870,   0.552152,   3.812969,   0.878085,   1.385410,   2.706746,   1.324663,   5.852644,   1.622076,   1.308872,   2.584215,   1.851229,   1.878999,   1.878076,   0.000000,   3.357356,   0.695196,   4.059856,   0.426207,   1.615447,   0.921755,   0.841707,   1.623707,   3.665108,   3.100736,   0.935405,   0.106446,   2.311590,   2.523683,   0.667722,   0.757257,,   3.513717,   1.430047,   0.855256,   3.245294,   1.886737,   1.921600,   1.109009
2013-10-05,   0.716570,   1.913208,   0.000000,   0.510417,   0.336167,   1.432613,   1.546159,   1.667098,   0.332893,   0.755327,   0.983679,   1.926241,   0.631405,   0.930127,   0.000000,   3.011900,   0.516079,   0.194802,   0.604569,   1.564301,   0.037129,   1.001670,   0.483835,   1.025950,,   1.097910,   2.145528,   0.231606,   6.658806,   0.785334,   1.287766,   2.323320,   0.884897,   0.179480,   1.050704,   2.342134,   0.794707,   2.940575,   2.666228,   0.884470,   0.388080,   1.712656,   1.119111,   0.000000,   1.531775,   0.101030,   3.684239,   0.239786,   2.105300,   1.760424,   1.025105,   1.269183,   0.611941,   0.000000,   1.087297,   0.784819,   2.239371,   1.544316,   2.354271,   0.651526,   1.656758,   0.738301,   0.977209,   1.850051,   0.534475,   0.072042,   0.619602,   1.463268,   0.494595,   2.197041,,   0.876689,   0.631125,   0.716639,   3.149080,   4.691865,   1.603288,   1.093994
2013-10-06,   6.698237,   2.213024,   0.000000,   0.916007,   0.503948,   0.943465,   1.307329,   0.092861,   0.652349,   0.685965,   0.758479,   3.635864,   0.331923,   0.978715,   0.000000,   0.777011,   1.166937,   0.000000,   0.240571,   1.412036,   0.026471,   0.793148,   1.351250,   0.741546,,   1.094879,   1.320212,   0.193961,   6.669651,   2.269192,   0.954529,   2.218394,   2.047416,   0.356550,   1.223977,   2.344304,   0.674533,   2.023813,   2.379259,   1.414607,   0.878228,   2.282016,   1.505480,   0.000000,   2.680682,   0.079816,   4.155215,   1.238596,   1.920293,   1.072145,   2.275159,   1.891851,   1.019455,   0.000000,   0.329431,   0.437578,   2.879807,   0.513376,   1.663350,   1.000773,   0.912387,   0.525257,   1.473159,   1.789300,   0.994443,   0.273713,   1.279654,   1.254054,   0.830583,   0.616332,,   3.019875,   1.499795,   0.734316,   3.032804,   2.011405,   0.417235,   0.656006
2013-10-07,   4.889034,   1.079672,   0.000000,   0.257125,   0.775925,   1.258318,   1.455594,   0.096570,   0.473909,   0.967956,   1.074614,   1.791156,   0.631754,   0.147692,   0.172037,   1.347630,   0.534636,   0.214351,   0.414820,   0.964820,   0.175098,   0.859879,   1.489033,   1.599555,,   0.765622,   1.000030,   1.820097,   7.508286,   0.712840,   2.456905,   0.856558,   0.902254,   0.153876,   1.057881,   2.185443,   0.813195,   2.987675,   2.694971,   2.017614,   0.348514,   1.676666,   1.201599,   0.000000,   1.036848,   0.000000,   5.230988,   2.365318,   2.126552,   1.277914,   1.347243,   2.957755,   1.324153,   0.000000,   1.348525,   0.563094,   2.418130,   1.071544,   1.721278,   0.552893,   0.708089,   1.059847,   1.084127,   1.846900,   0.514809,   0.073934,   2.729309,   1.115456,   0.428537,   1.314831,,   2.753091,   0.710293,   0.384065,   0.109570,   2.611387,   1.820792,   0.714966
2013-10-08,   0.854072,   1.674575,   0.000000,   1.630910,   0.800759,   1.040117,   1.199093,   0.096062,   0.220518,   0.906880,   0.731389,   1.966094,   0.662885,   1.295815,   0.057573,   0.761898,   1.581311,   0.024748,   0.082404,   1.484458,   0.171643,   0.929925,   1.381329,   0.888366,,   0.818140,   0.919517,   1.099633,   4.319162,   2.189316,   0.656607,   1.435840,   4.993806,   0.227216,   1.367114,   1.300740,   0.663740,   2.603697,   2.290594,   1.744158,   0.489773,   2.329200,   1.436155,   0.000000,   0.916252,   0.055649,   3.838692,   3.753995,   3.549653,   1.536027,   1.056714,   0.578213,   1.170747,   0.000000,   1.001475,   1.046767,   1.341309,   1.339416,   2.010635,   0.378577,   1.642013,   0.735236,   1.241949,   1.664064,   0.544280,   0.094680,   0.417571,   1.038494,   0.671321,   1.500844,,   1.017234,   0.536914,   0.309851,   0.320713,   2.265587,   1.246001,   0.804016
2013-10-09,   7.962072,   2.522158,   0.000000,   0.679716,   0.590093,   1.611739,   1.946661,   0.768992,   1.360855,   1.456837,   0.768275,   2.638169,   0.060771,   0.921339,   0.114128,   1.381316,   0.180644,   0.055960,   0.288220,   2.148585,   0.146146,   1.290154,   1.628964,   1.520291,,   1.910693,   1.209530,   1.912929,   4.880489,   2.316436,   0.938369,   1.918169,   6.170031,   0.256312,   4.462409,   1.680620,   0.563210,   3.879111,   2.660753,   1.590686,   0.769857,   2.171242,   0.797820,   0.000000,   1.762625,   0.224780,   3.982310,   3.451242,   2.359753,   0.672982,   1.178545,   2.004377,   1.667672,   0.000000,   2.399674,   0.605779,   4.422792,   0.573713,   2.956089,   1.045005,   0.769770,   1.623924,   2.274018,   1.348363,   0.951718,   0.212962,   4.951002,   0.910069,   0.452744,   0.601669,,   1.386091,   1.699656,   0.309834,   0.085259,   7.478029,   1.764983,   0.750000
2013-10-10,   8.280934,   5.119315,   0.000000,   0.598230,   0.840933,   3.118215,   3.223228,   5.639626,   4.643020,   3.743589,   0.231849,   3.875613,   1.549943,   1.984550,   0.189199,   2.967370,   0.752849,   0.146493,   0.332279,   3.558705,   0.100051,   1.954098,   3.454657,   0.848788,,   2.021030,   1.680183,   0.913495,   8.697854,   2.994736,   1.507603,   3.113071,   6.916124,   0.566269,   4.553296,   4.898412,   2.707391,   4.605773,   4.483323,   2.278440,   1.215161,   4.561892,   2.472925,   0.000000,   3.751851,   3.286364,   7.390102,   2.340884,   6.358748,   2.686254,   4.343129,   5.469912,   2.944205,   0.000000,   3.234126,   1.288792,   7.764608,   3.725686,   4.119225,   4.040665,   2.783870,   2.772810,   0.929248,   0.410659,   3.642065,   0.376487,   6.428541,   1.110624,   0.482383,   1.641006,,   3.953572,   2.306890,   0.650851,   0.051201,   3.320474,   3.831604,   1.772035
2013-10-11,   8.370602,   6.400557,   0.000000,   1.519807,   4.233627,   4.285951,   3.832862,   3.399426,   4.912008,   3.022259,   0.725140,   5.393336,   1.058505,   3.533796,   0.218379,   2.712621,   2.551437,   0.097110,   1.549897,   4.018774,   0.064339,   3.943135,   3.217842,   0.531471,,   2.415962,   2.650688,   3.334128,  10.820308,   3.166664,   1.282316,   4.516730,   4.488582,   0.207591,   6.706722,   5.316648,   3.385548,   6.078837,   4.829248,   4.473033,   1.667355,   5.454868,   1.717280,   0.699155,   4.911687,   3.020275,   7.391177,   2.231570,   6.909603,   3.532387,   4.263503,   6.649260,   3.451546,   0.000000,   5.367477,   0.702664,   7.447923,   3.534722,   4.114566,   4.497307,   3.026683,   1.864550,   4.779456,   0.437207,   3.578877,   1.185055,   0.972984,   1.013871,   0.794844,   2.943093,,   4.256553,   2.710232,   1.506409,   8.485787,   3.146348,   1.075621,   2.472962
2013-10-12,   5.575139,   6.321716,   0.000000,   1.059834,   3.818840,   3.159790,   3.170935,   0.121624,   4.203247,   2.917800,   0.853774,   3.668842,   1.448453,   3.038429,   0.114102,   2.429766,   1.342091,   0.000000,   2.811849,   3.120854,   0.023233,   2.216906,   1.796816,   0.220353,,   1.023850,   3.354019,   5.360786,  11.778444,   3.551959,   0.843887,   3.860295,   5.059945,   0.081511,   4.324225,   4.851139,   2.297163,   9.785128,   3.144409,   4.543955,   1.382571,   3.908483,   2.014491,   1.255051,   3.566040,   2.940820,   7.157353,   3.072962,   5.151087,   2.662829,   3.108617,   5.628161,   3.382360,   0.000000,   4.394395,   1.675472,   5.381036,   2.172737,   3.715112,   3.435268,   2.484242,   2.134269,   2.281028,   0.425403,   2.931640,   0.816933,   2.596920,   0.788865,   6.084770,   0.837425,,   4.587084,   1.378169,   1.932579,   9.195485,   7.384276,   5.127498,   2.179017
2013-10-13,   8.533789,  11.329430,   0.000000,   3.882812,   2.255931,   3.464292,   4.398897,   6.946924,   6.797127,   5.690959,   0.725520,   5.769211,   1.634781,   3.571517,   0.000000,   4.174807,   2.424775,   0.000000,   3.905830,   5.623743,   0.101487,   4.197805,   4.582947,   2.767912,,   1.977591,   3.774962,   7.655731,  12.261945,   5.996488,   2.203589,   4.446242,   3.724370,   0.081831,   7.931972,   6.964077,   4.169274,   9.968781,   5.857640,   5.632926,   3.549395,   6.583327,   1.128997,   8.418438,  10.113420,   3.108948,   8.713711,   3.470368,   5.164407,   4.408484,   4.390927,   8.103659,   4.563586,   0.000000,   7.074790,   2.109444,   8.560148,   3.657419,   5.992294,   5.919004,   4.243170,   3.410785,   4.819786,   3.832764,   4.123301,   1.249277,   5.812340,   3.489014,   6.712178,   1.588695,,   6.709638,   5.906179,   3.906429,  13.290938,   4.962326,   7.342201,   2.997987
2013-10-14,   8.574897,  10.390245,   0.000000,   0.878046,   1.821235,   4.330578,   4.493751,   4.139077,   5.561624,   4.602504,   0.842806,   4.632069,   1.828673,   1.820711,   0.104031,   3.821799,   3.545008,   0.109177,   4.392043,   5.770110,   0.187901,   3.007853,   4.864868,   2.797636,,   2.877859,   2.937499,   6.077744,  11.053006,   3.589163,   3.205208,   5.322357,   5.991477,   0.296538,   7.314845,   6.949160,   3.263823,   8.974916,   4.822328,   4.709517,   3.421321,   5.927479,   2.882479,   4.158336,   3.828123,   3.114959,   8.777828,   5.305374,   5.949604,   4.670010,   6.098912,   6.386156,   4.003933,   0.000000,   6.775311,   1.677643,  10.772959,   4.537043,   4.810532,   5.674494,   5.257111,   3.853169,   4.235487,   6.358722,   5.434598,   2.013964,   8.572444,   1.154731,   0.472073,   1.314551,,   4.432081,   3.596487,   2.070011,  10.044920,   7.449756,   4.128688,   2.687988
2013-10-15,   7.092055,   7.393963,   0.000000,   0.982284,   2.310475,   3.696147,   3.969009,   1.550807,   3.481630,   4.035872,   1.073354,   3.831554,   1.274051,   2.574815,   0.222711,   3.227027,   2.656619,   0.085262,   3.283845,   2.834244,   0.224902,   3.736638,   3.768059,   0.418031,,   2.476019,   3.444173,   2.992134,   9.862632,   3.302061,   1.753377,   4.033723,   4.537825,   0.204382,   5.292891,   4.558723,   2.773399,   9.331658,   3.850985,   3.552150,   1.885258,   5.269816,   2.388123,   3.875021,   4.129380,   3.219163,   7.395712,   4.324061,   4.906552,   3.683541,   3.816400,   5.963945,   3.025885,   0.000000,   4.434794,   2.323318,   8.062058,   4.094857,   4.490987,   3.883624,   4.660590,   2.029118,   3.113195,   3.247866,   2.058111,   1.748983,   0.000000,   1.071468,   3.946575,   2.938497,,   3.886269,   2.740675,   1.685459,   9.519276,  10.161646,   2.424880,   2.364013
2013-10-16,   7.395108,   5.124165,   0.000000,   1.243156,   2.563822,   3.014000,   3.879795,   0.995843,   3.105737,   1.772024,   0.708845,   3.670310,   1.057610,   2.565403,   0.151347,   2.192379,   1.872885,   0.160280,   2.141825,   2.237689,   0.173458,   3.374962,   2.693443,   3.270713,,   1.542630,   1.883779,   6.079638,  11.838226,   3.207313,   0.540343,   2.964171,   3.941022,   0.356874,   5.996275,   5.405887,   3.332285,   4.417138,   4.047836,   3.630173,   1.225580,   3.574764,   1.606841,   1.746797,   3.487815,   2.862709,   7.151573,   3.257208,   3.676635,   3.351742,   4.031323,   5.334868,   2.752115,   0.000000,   4.169651,   1.205217,   6.563123,   2.813035,   4.263700,   3.429273,   3.574854,   1.926965,   2.894643,   1.864607,   2.877679,   0.787993,   0.000000,   1.027443,   0.904046,   2.075229,,   0.436186,   1.569764,   1.049735,   6.751101,   7.169331,   4.485968,   2.000977
2013-10-17,   6.290650,   5.659990,   0.000000,   1.303684,   3.726962,   2.724555,   2.959040,   2.040297,   3.332028,   3.914431,   0.737840,   2.858843,   1.034804,   1.894173,   0.111873,   3.729103,   0.848485,   0.000000,   1.861919,   1.740135,   0.161632,   2.852120,   3.060693,   0.583354,,   1.546461,   2.560774,   1.535935,   5.646000,   3.185156,   1.296813,   3.196265,   4.596595,   0.315851,   5.769051,   4.469476,   1.979997,   4.452407,   4.311300,   3.513037,   1.919309,   0.376675,   2.532453,   1.690946,   4.397250,   2.529827,   7.329580,   2.441741,   6.518709,   2.566725,   3.412908,   5.420968,   3.159138,   0.000000,   4.139358,   1.507432,   5.867906,   2.444508,   5.495424,   3.037159,   4.260627,   2.594861,   3.311782,   4.390793,   2.076278,   0.845380,  13.212401,   0.680496,   0.738677,   2.007571,,   2.409985,   2.388602,   1.267773,   7.282753,   5.456757,   1.286993,   2.324037
2013-10-18,   7.878744,   3.808912,   0.000000,   0.921217,   2.155524,   3.302752,   3.328206,   3.127492,   3.810593,   2.060487,   0.535590,   4.551105,   0.808791,   0.979593,   0.125040,   3.197220,   2.211354,   0.099319,   1.963529,   2.429369,   0.129408,   2.494126,   2.037052,   0.309619,,   2.011489,   2.883997,   2.998891,   4.954974,   0.352271,   0.525867,   3.202458,   6.911216,   0.342010,   4.129033,   4.556916,   3.315170,   5.898976,   4.692840,   3.524677,   1.185892,   2.054183,   2.380812,   2.944512,   4.345762,   1.981932,   6.835545,   4.770309,   3.875332,   2.529148,   3.674219,   4.193059,   2.919254,   0.000000,   3.126666,   1.411592,   7.055170,   1.689238,   5.136232,   3.734959,   2.952232,   0.877122,   2.357085,   3.127252,   1.619287,   0.720710,   5.361316,   0.959470,   0.625867,   1.876519,,   3.878755,   2.126228,   1.209753,   5.811142,   6.521133,   5.492433,   1.872986
2013-10-19,   7.114136,   3.519309,   0.000000,   2.853069,   4.390734,   3.377587,   3.210315,   3.806144,   2.874093,   2.593152,   0.248740,   3.447441,   1.539089,   2.717356,   0.068357,   2.436172,   1.996533,   0.051122,   1.961033,   3.570930,   0.028280,   3.170132,   3.804401,   0.195651,,   1.615366,   0.207798,   2.420948,   9.025902,   0.187542,   2.405198,   4.542752,   6.895441,   0.385791,   5.828135,   4.825661,   3.174162,   7.381938,   5.354808,   3.378825,   1.229011,   3.557348,   1.466150,   1.791807,   4.003086,   2.899880,   8.193170,   6.301552,   4.167006,   3.387157,   4.550936,   6.568970,   3.435525,   0.000000,   5.255201,   2.212166,   7.308403,   0.337219,   5.230905,   4.936466,   3.931987,   0.070044,   2.073409,   2.814263,   4.113096,   1.050108,   4.609701,   2.305149,   6.075045,   2.154880,,   2.502565,   2.213381,   2.319299,  11.440413,   6.727352,   4.130105,   2.695006
2013-10-20,   0.438941,   5.157094,   0.000000,   1.205167,   0.657419,   2.376068,   2.158271,   0.783381,   2.833586,   2.191332,   0.247106,   3.338481,   1.048196,   1.617960,   0.000000,   2.462326,   0.349375,   0.028100,   1.818210,   2.297189,   0.029579,   1.932349,   2.167741,   0.234896,,   1.505203,   0.281494,   1.536824,   5.598385,   4.347930,   0.904967,   2.701249,   5.616477,   0.335290,   3.826394,   2.669033,   1.115693,   2.698086,   2.864263,   2.077568,   1.280286,   4.404307,   1.572222,   1.107514,   5.276297,   1.390805,   6.348608,   2.584578,   3.550865,   2.265611,   2.077732,   2.178175,   2.469925,   0.000000,   3.581197,   1.806859,   5.121255,   0.557456,   3.661095,   2.251728,   2.134300,   0.150674,   2.988206,   1.629434,   1.299314,   0.117380,   2.559456,   2.367017,   0.828083,   0.892500,,   4.372138,   2.557199,   1.423408,   8.399170,   3.940129,   1.981553,   1.747986
2013-10-21,   0.297291,   6.954727,   0.000000,   0.374093,   0.343676,   1.949966,   3.442748,   0.462426,   2.110066,   2.544981,   0.575807,   2.359948,   1.087967,   1.229588,   0.269672,   1.565679,   0.917221,   0.166700,   1.344743,   1.818972,   0.130781,   2.170822,   2.330103,   0.203641,,   1.481106,   2.254361,   1.980469,   6.498507,   4.244288,   1.018510,   2.945925,   7.932192,   0.242926,   4.906926,   3.364522,   0.835342,   5.066814,   2.826026,   2.452800,   0.528990,   3.796779,   1.238845,   1.145631,   1.951982,   0.196990,   6.391264,   4.404294,   2.792027,   2.268583,   2.854435,   2.952985,   2.312215,   0.000000,   2.626412,   1.019260,   4.220871,   0.253975,   2.301299,   1.244983,   2.605217,   0.088032,   1.783852,   2.331338,   2.054621,   0.230168,   4.280123,   1.254585,   4.020395,   1.396990,,   3.429390,   1.449280,   0.463512,   4.085079,   5.209507,   4.187308,   1.717041
2013-10-22,   0.306475,   2.803604,   0.000000,   0.308009,   0.698943,   1.526147,   1.632454,   0.338794,   1.299277,   0.831231,   0.598285,   1.525527,   0.578409,   1.971707,   0.114208,   1.596375,   0.497662,   0.089920,   0.443403,   1.531506,   0.145660,   1.141708,   1.566313,   0.227325,,   1.346260,   2.532458,   0.920886,   3.497999,   1.838321,   0.757112,   1.226919,   3.467284,   0.172274,   2.336789,   2.009023,   0.819733,   2.832256,   2.762575,   1.837322,   0.418597,   1.746400,   1.357660,   1.868774,   2.382197,   1.128903,   5.774055,   3.025910,   1.590538,   0.949800,   1.953108,   2.601594,   1.360325,   0.000000,   1.699761,   0.855927,   3.026954,   0.236472,   2.459115,   0.912226,   2.493861,   0.067844,   0.520080,   2.442261,   0.600874,   0.250426,   2.897034,   0.382710,   1.049353,   1.424501,,   2.578787,   0.955078,   0.310430,   2.321705,   3.744834,   3.104748,   1.156982
